weather,hour,date
sky is clear,11,2017-05-11
sky is clear,12,2017-05-11
mist,13,2017-05-11
mist,14,2017-05-11
haze,15,2017-05-11
haze,16,2017-05-11
haze,17,2017-05-11
haze,18,2017-05-11
sky is clear,19,2017-05-11
sky is clear,20,2017-05-11
sky is clear,21,2017-05-11
broken clouds,22,2017-05-11
broken clouds,23,2017-05-11
few clouds,00,2017-05-12
sky is clear,01,2017-05-12
few clouds,02,2017-05-12
few clouds,03,2017-05-12
sky is clear,04,2017-05-12
broken clouds,05,2017-05-12
overcast clouds,06,2017-05-12
overcast clouds,07,2017-05-12
scattered clouds,08,2017-05-12
mist,09,2017-05-12
mist,10,2017-05-12
mist,11,2017-05-12
mist,12,2017-05-12
fog,13,2017-05-12
fog,14,2017-05-12
mist,15,2017-05-12
mist,16,2017-05-12
mist,17,2017-05-12
mist,18,2017-05-12
haze,19,2017-05-12
haze,20,2017-05-12
haze,21,2017-05-12
sky is clear,22,2017-05-12
sky is clear,23,2017-05-12
sky is clear,00,2017-05-13
broken clouds,01,2017-05-13
sky is clear,02,2017-05-13
scattered clouds,03,2017-05-13
broken clouds,04,2017-05-13
broken clouds,05,2017-05-13
scattered clouds,06,2017-05-13
broken clouds,07,2017-05-13
sky is clear,08,2017-05-13
broken clouds,09,2017-05-13
sky is clear,10,2017-05-13
overcast clouds,11,2017-05-13
overcast clouds,12,2017-05-13
haze,13,2017-05-13
haze,14,2017-05-13
haze,15,2017-05-13
sky is clear,16,2017-05-13
few clouds,17,2017-05-13
sky is clear,18,2017-05-13
haze,19,2017-05-13
sky is clear,20,2017-05-13
sky is clear,21,2017-05-13
sky is clear,22,2017-05-13
sky is clear,23,2017-05-13
sky is clear,00,2017-05-14
sky is clear,01,2017-05-14
sky is clear,02,2017-05-14
sky is clear,03,2017-05-14
sky is clear,04,2017-05-14
sky is clear,05,2017-05-14
sky is clear,06,2017-05-14
sky is clear,07,2017-05-14
sky is clear,08,2017-05-14
sky is clear,09,2017-05-14
sky is clear,10,2017-05-14
broken clouds,11,2017-05-14
broken clouds,12,2017-05-14
broken clouds,13,2017-05-14
haze,14,2017-05-14
broken clouds,15,2017-05-14
broken clouds,16,2017-05-14
overcast clouds,17,2017-05-14
overcast clouds,18,2017-05-14
broken clouds,19,2017-05-14
broken clouds,20,2017-05-14
few clouds,21,2017-05-14
sky is clear,22,2017-05-14
sky is clear,23,2017-05-14
few clouds,00,2017-05-15
broken clouds,01,2017-05-15
few clouds,02,2017-05-15
broken clouds,03,2017-05-15
broken clouds,04,2017-05-15
broken clouds,05,2017-05-15
sky is clear,06,2017-05-15
broken clouds,07,2017-05-15
overcast clouds,08,2017-05-15
light rain,09,2017-05-15
broken clouds,10,2017-05-15
scattered clouds,11,2017-05-15
overcast clouds,12,2017-05-15
haze,13,2017-05-15
scattered clouds,14,2017-05-15
overcast clouds,15,2017-05-15
haze,16,2017-05-15
broken clouds,17,2017-05-15
shower rain,18,2017-05-15
shower rain,19,2017-05-15
light rain,20,2017-05-15
moderate rain,21,2017-05-15
moderate rain,22,2017-05-15
mist,23,2017-05-15
sky is clear,00,2017-05-16
sky is clear,01,2017-05-16
sky is clear,02,2017-05-16
scattered clouds,03,2017-05-16
broken clouds,04,2017-05-16
light rain,05,2017-05-16
sky is clear,06,2017-05-16
broken clouds,07,2017-05-16
sky is clear,08,2017-05-16
haze,09,2017-05-16
haze,10,2017-05-16
overcast clouds,11,2017-05-16
broken clouds,12,2017-05-16
overcast clouds,13,2017-05-16
scattered clouds,14,2017-05-16
sky is clear,15,2017-05-16
scattered clouds,16,2017-05-16
broken clouds,17,2017-05-16
scattered clouds,18,2017-05-16
scattered clouds,19,2017-05-16
few clouds,20,2017-05-16
sky is clear,21,2017-05-16
scattered clouds,22,2017-05-16
broken clouds,23,2017-05-16
sky is clear,00,2017-05-17
sky is clear,01,2017-05-17
sky is clear,02,2017-05-17
broken clouds,03,2017-05-17
sky is clear,04,2017-05-17
sky is clear,05,2017-05-17
sky is clear,06,2017-05-17
sky is clear,07,2017-05-17
broken clouds,08,2017-05-17
sky is clear,09,2017-05-17
broken clouds,10,2017-05-17
scattered clouds,11,2017-05-17
broken clouds,12,2017-05-17
broken clouds,13,2017-05-17
broken clouds,14,2017-05-17
scattered clouds,15,2017-05-17
broken clouds,16,2017-05-17
broken clouds,17,2017-05-17
overcast clouds,18,2017-05-17
overcast clouds,19,2017-05-17
haze,20,2017-05-17
broken clouds,21,2017-05-17
haze,22,2017-05-17
sky is clear,23,2017-05-17
haze,00,2017-05-18
broken clouds,01,2017-05-18
scattered clouds,02,2017-05-18
sky is clear,03,2017-05-18
sky is clear,04,2017-05-18
sky is clear,05,2017-05-18
scattered clouds,06,2017-05-18
sky is clear,07,2017-05-18
sky is clear,08,2017-05-18
sky is clear,09,2017-05-18
mist,10,2017-05-18
mist,11,2017-05-18
mist,12,2017-05-18
mist,13,2017-05-18
fog,14,2017-05-18
fog,15,2017-05-18
haze,16,2017-05-18
few clouds,17,2017-05-18
sky is clear,18,2017-05-18
sky is clear,19,2017-05-18
sky is clear,20,2017-05-18
sky is clear,21,2017-05-18
sky is clear,22,2017-05-18
sky is clear,23,2017-05-18
sky is clear,00,2017-05-19
broken clouds,01,2017-05-19
sky is clear,02,2017-05-19
sky is clear,03,2017-05-19
sky is clear,04,2017-05-19
sky is clear,05,2017-05-19
haze,06,2017-05-19
sky is clear,07,2017-05-19
sky is clear,08,2017-05-19
sky is clear,09,2017-05-19
sky is clear,10,2017-05-19
mist,11,2017-05-19
fog,12,2017-05-19
mist,13,2017-05-19
mist,14,2017-05-19
sky is clear,15,2017-05-19
sky is clear,16,2017-05-19
dust,17,2017-05-19
dust,18,2017-05-19
sky is clear,19,2017-05-19
sky is clear,20,2017-05-19
few clouds,21,2017-05-19
sky is clear,22,2017-05-19
sky is clear,23,2017-05-19
sky is clear,00,2017-05-20
sky is clear,01,2017-05-20
sky is clear,02,2017-05-20
sky is clear,03,2017-05-20
sky is clear,04,2017-05-20
sky is clear,05,2017-05-20
sky is clear,06,2017-05-20
haze,07,2017-05-20
sky is clear,08,2017-05-20
sky is clear,09,2017-05-20
sky is clear,10,2017-05-20
sky is clear,11,2017-05-20
sky is clear,12,2017-05-20
sky is clear,13,2017-05-20
haze,14,2017-05-20
sky is clear,15,2017-05-20
sky is clear,16,2017-05-20
sky is clear,17,2017-05-20
sky is clear,18,2017-05-20
haze,19,2017-05-20
sky is clear,20,2017-05-20
sky is clear,21,2017-05-20
sky is clear,22,2017-05-20
sky is clear,23,2017-05-20
sky is clear,00,2017-05-21
sky is clear,01,2017-05-21
sky is clear,02,2017-05-21
sky is clear,03,2017-05-21
sky is clear,04,2017-05-21
sky is clear,05,2017-05-21
sky is clear,06,2017-05-21
sky is clear,07,2017-05-21
sky is clear,08,2017-05-21
haze,09,2017-05-21
sky is clear,10,2017-05-21
haze,11,2017-05-21
sky is clear,12,2017-05-21
sky is clear,13,2017-05-21
sky is clear,14,2017-05-21
sky is clear,15,2017-05-21
mist,16,2017-05-21
sky is clear,17,2017-05-21
sky is clear,18,2017-05-21
sky is clear,19,2017-05-21
sky is clear,20,2017-05-21
sky is clear,21,2017-05-21
sky is clear,22,2017-05-21
sky is clear,23,2017-05-21
sky is clear,00,2017-05-22
sky is clear,01,2017-05-22
sky is clear,02,2017-05-22
sky is clear,03,2017-05-22
mist,04,2017-05-22
mist,05,2017-05-22
mist,06,2017-05-22
overcast clouds,07,2017-05-22
broken clouds,08,2017-05-22
mist,09,2017-05-22
mist,10,2017-05-22
mist,11,2017-05-22
mist,12,2017-05-22
mist,13,2017-05-22
haze,14,2017-05-22
haze,15,2017-05-22
haze,16,2017-05-22
mist,17,2017-05-22
mist,18,2017-05-22
mist,19,2017-05-22
sky is clear,20,2017-05-22
sky is clear,21,2017-05-22
sky is clear,22,2017-05-22
sky is clear,23,2017-05-22
sky is clear,00,2017-05-23
broken clouds,01,2017-05-23
few clouds,02,2017-05-23
few clouds,03,2017-05-23
overcast clouds,04,2017-05-23
overcast clouds,05,2017-05-23
overcast clouds,06,2017-05-23
overcast clouds,07,2017-05-23
scattered clouds,08,2017-05-23
haze,09,2017-05-23
haze,10,2017-05-23
haze,11,2017-05-23
mist,12,2017-05-23
haze,13,2017-05-23
fog,14,2017-05-23
fog,15,2017-05-23
haze,16,2017-05-23
haze,17,2017-05-23
mist,18,2017-05-23
haze,19,2017-05-23
mist,20,2017-05-23
mist,21,2017-05-23
haze,22,2017-05-23
haze,23,2017-05-23
haze,00,2017-05-24
few clouds,01,2017-05-24
scattered clouds,02,2017-05-24
sky is clear,03,2017-05-24
overcast clouds,04,2017-05-24
scattered clouds,05,2017-05-24
mist,06,2017-05-24
mist,07,2017-05-24
few clouds,08,2017-05-24
haze,09,2017-05-24
haze,10,2017-05-24
haze,11,2017-05-24
mist,12,2017-05-24
mist,13,2017-05-24
mist,14,2017-05-24
mist,15,2017-05-24
mist,16,2017-05-24
mist,17,2017-05-24
mist,18,2017-05-24
haze,19,2017-05-24
sky is clear,20,2017-05-24
sky is clear,21,2017-05-24
sky is clear,22,2017-05-24
sky is clear,23,2017-05-24
broken clouds,00,2017-05-25
few clouds,01,2017-05-25
scattered clouds,02,2017-05-25
scattered clouds,03,2017-05-25
few clouds,04,2017-05-25
overcast clouds,05,2017-05-25
overcast clouds,06,2017-05-25
overcast clouds,07,2017-05-25
overcast clouds,08,2017-05-25
overcast clouds,09,2017-05-25
overcast clouds,10,2017-05-25
overcast clouds,11,2017-05-25
overcast clouds,12,2017-05-25
overcast clouds,13,2017-05-25
light intensity drizzle,14,2017-05-25
light intensity drizzle,15,2017-05-25
overcast clouds,16,2017-05-25
overcast clouds,17,2017-05-25
overcast clouds,18,2017-05-25
overcast clouds,19,2017-05-25
overcast clouds,20,2017-05-25
overcast clouds,21,2017-05-25
overcast clouds,22,2017-05-25
overcast clouds,23,2017-05-25
scattered clouds,00,2017-05-26
sky is clear,01,2017-05-26
sky is clear,02,2017-05-26
broken clouds,03,2017-05-26
light rain,04,2017-05-26
light rain,05,2017-05-26
light rain,06,2017-05-26
light rain,07,2017-05-26
haze,08,2017-05-26
haze,09,2017-05-26
haze,10,2017-05-26
haze,11,2017-05-26
overcast clouds,12,2017-05-26
overcast clouds,13,2017-05-26
overcast clouds,14,2017-05-26
overcast clouds,15,2017-05-26
overcast clouds,16,2017-05-26
overcast clouds,17,2017-05-26
overcast clouds,18,2017-05-26
overcast clouds,19,2017-05-26
overcast clouds,20,2017-05-26
overcast clouds,21,2017-05-26
overcast clouds,22,2017-05-26
scattered clouds,23,2017-05-26
sky is clear,00,2017-05-27
sky is clear,01,2017-05-27
sky is clear,02,2017-05-27
broken clouds,03,2017-05-27
few clouds,04,2017-05-27
sky is clear,05,2017-05-27
sky is clear,06,2017-05-27
sky is clear,07,2017-05-27
sky is clear,08,2017-05-27
sky is clear,09,2017-05-27
sky is clear,10,2017-05-27
sky is clear,11,2017-05-27
overcast clouds,12,2017-05-27
overcast clouds,13,2017-05-27
overcast clouds,14,2017-05-27
sky is clear,15,2017-05-27
overcast clouds,16,2017-05-27
overcast clouds,17,2017-05-27
few clouds,18,2017-05-27
few clouds,19,2017-05-27
overcast clouds,20,2017-05-27
scattered clouds,21,2017-05-27
sky is clear,22,2017-05-27
sky is clear,23,2017-05-27
sky is clear,00,2017-05-28
sky is clear,01,2017-05-28
sky is clear,02,2017-05-28
sky is clear,03,2017-05-28
sky is clear,04,2017-05-28
sky is clear,05,2017-05-28
sky is clear,06,2017-05-28
sky is clear,07,2017-05-28
sky is clear,08,2017-05-28
sky is clear,09,2017-05-28
sky is clear,10,2017-05-28
sky is clear,11,2017-05-28
sky is clear,12,2017-05-28
haze,13,2017-05-28
mist,14,2017-05-28
broken clouds,15,2017-05-28
scattered clouds,16,2017-05-28
scattered clouds,17,2017-05-28
sky is clear,18,2017-05-28
sky is clear,19,2017-05-28
sky is clear,20,2017-05-28
sky is clear,21,2017-05-28
smoke,22,2017-05-28
smoke,23,2017-05-28
smoke,00,2017-05-29
smoke,01,2017-05-29
smoke,02,2017-05-29
smoke,03,2017-05-29
sky is clear,04,2017-05-29
sky is clear,05,2017-05-29
few clouds,06,2017-05-29
broken clouds,07,2017-05-29
broken clouds,08,2017-05-29
broken clouds,09,2017-05-29
overcast clouds,10,2017-05-29
mist,11,2017-05-29
mist,12,2017-05-29
overcast clouds,13,2017-05-29
fog,14,2017-05-29
haze,15,2017-05-29
mist,16,2017-05-29
mist,17,2017-05-29
haze,18,2017-05-29
mist,19,2017-05-29
scattered clouds,20,2017-05-29
sky is clear,21,2017-05-29
sky is clear,22,2017-05-29
sky is clear,23,2017-05-29
sky is clear,00,2017-05-30
broken clouds,01,2017-05-30
few clouds,02,2017-05-30
few clouds,03,2017-05-30
overcast clouds,04,2017-05-30
overcast clouds,05,2017-05-30
broken clouds,06,2017-05-30
overcast clouds,07,2017-05-30
mist,08,2017-05-30
mist,09,2017-05-30
mist,10,2017-05-30
haze,11,2017-05-30
haze,12,2017-05-30
haze,13,2017-05-30
haze,14,2017-05-30
haze,15,2017-05-30
haze,16,2017-05-30
mist,17,2017-05-30
haze,18,2017-05-30
haze,19,2017-05-30
haze,20,2017-05-30
scattered clouds,21,2017-05-30
scattered clouds,22,2017-05-30
broken clouds,23,2017-05-30
few clouds,00,2017-05-31
broken clouds,01,2017-05-31
overcast clouds,02,2017-05-31
broken clouds,03,2017-05-31
overcast clouds,04,2017-05-31
mist,05,2017-05-31
mist,06,2017-05-31
haze,07,2017-05-31
haze,08,2017-05-31
haze,09,2017-05-31
haze,10,2017-05-31
haze,11,2017-05-31
haze,12,2017-05-31
haze,13,2017-05-31
haze,14,2017-05-31
haze,15,2017-05-31
mist,16,2017-05-31
mist,17,2017-05-31
mist,18,2017-05-31
haze,19,2017-05-31
haze,20,2017-05-31
haze,21,2017-05-31
haze,22,2017-05-31
haze,23,2017-05-31
haze,00,2017-06-01
haze,01,2017-06-01
haze,02,2017-06-01
haze,03,2017-06-01
haze,04,2017-06-01
overcast clouds,05,2017-06-01
haze,06,2017-06-01
haze,07,2017-06-01
haze,08,2017-06-01
haze,09,2017-06-01
haze,10,2017-06-01
haze,11,2017-06-01
mist,12,2017-06-01
mist,13,2017-06-01
mist,14,2017-06-01
light intensity drizzle,15,2017-06-01
mist,16,2017-06-01
mist,17,2017-06-01
scattered clouds,18,2017-06-01
haze,19,2017-06-01
haze,20,2017-06-01
overcast clouds,21,2017-06-01
scattered clouds,22,2017-06-01
haze,23,2017-06-01
sky is clear,00,2017-06-02
sky is clear,01,2017-06-02
sky is clear,02,2017-06-02
sky is clear,03,2017-06-02
sky is clear,04,2017-06-02
broken clouds,05,2017-06-02
scattered clouds,06,2017-06-02
haze,07,2017-06-02
haze,08,2017-06-02
haze,09,2017-06-02
haze,10,2017-06-02
haze,11,2017-06-02
mist,12,2017-06-02
mist,13,2017-06-02
mist,14,2017-06-02
mist,15,2017-06-02
mist,16,2017-06-02
mist,17,2017-06-02
mist,18,2017-06-02
haze,19,2017-06-02
haze,20,2017-06-02
haze,21,2017-06-02
sky is clear,22,2017-06-02
sky is clear,23,2017-06-02
broken clouds,00,2017-06-03
broken clouds,01,2017-06-03
haze,02,2017-06-03
overcast clouds,03,2017-06-03
overcast clouds,04,2017-06-03
overcast clouds,05,2017-06-03
mist,06,2017-06-03
mist,07,2017-06-03
haze,08,2017-06-03
mist,09,2017-06-03
mist,10,2017-06-03
mist,11,2017-06-03
mist,12,2017-06-03
mist,13,2017-06-03
mist,14,2017-06-03
mist,15,2017-06-03
mist,16,2017-06-03
mist,17,2017-06-03
mist,18,2017-06-03
mist,19,2017-06-03
haze,20,2017-06-03
haze,21,2017-06-03
haze,22,2017-06-03
sky is clear,23,2017-06-03
haze,00,2017-06-04
sky is clear,01,2017-06-04
broken clouds,02,2017-06-04
overcast clouds,03,2017-06-04
mist,04,2017-06-04
mist,05,2017-06-04
mist,06,2017-06-04
mist,07,2017-06-04
mist,08,2017-06-04
mist,09,2017-06-04
mist,10,2017-06-04
mist,11,2017-06-04
mist,12,2017-06-04
mist,13,2017-06-04
mist,14,2017-06-04
mist,15,2017-06-04
mist,16,2017-06-04
mist,17,2017-06-04
mist,18,2017-06-04
mist,19,2017-06-04
haze,20,2017-06-04
haze,21,2017-06-04
sky is clear,22,2017-06-04
sky is clear,23,2017-06-04
broken clouds,00,2017-06-05
sky is clear,01,2017-06-05
broken clouds,02,2017-06-05
broken clouds,03,2017-06-05
overcast clouds,04,2017-06-05
overcast clouds,05,2017-06-05
mist,06,2017-06-05
mist,07,2017-06-05
haze,08,2017-06-05
mist,09,2017-06-05
mist,10,2017-06-05
mist,11,2017-06-05
mist,12,2017-06-05
mist,13,2017-06-05
mist,14,2017-06-05
mist,15,2017-06-05
mist,16,2017-06-05
mist,17,2017-06-05
haze,18,2017-06-05
haze,19,2017-06-05
haze,20,2017-06-05
haze,21,2017-06-05
scattered clouds,22,2017-06-05
sky is clear,23,2017-06-05
broken clouds,00,2017-06-06
broken clouds,01,2017-06-06
sky is clear,02,2017-06-06
sky is clear,03,2017-06-06
haze,04,2017-06-06
overcast clouds,05,2017-06-06
mist,06,2017-06-06
haze,07,2017-06-06
mist,08,2017-06-06
haze,09,2017-06-06
mist,10,2017-06-06
mist,11,2017-06-06
mist,12,2017-06-06
mist,13,2017-06-06
mist,14,2017-06-06
fog,15,2017-06-06
light intensity drizzle,16,2017-06-06
mist,17,2017-06-06
mist,18,2017-06-06
mist,19,2017-06-06
haze,20,2017-06-06
haze,21,2017-06-06
haze,22,2017-06-06
haze,23,2017-06-06
overcast clouds,00,2017-06-07
haze,01,2017-06-07
overcast clouds,02,2017-06-07
overcast clouds,03,2017-06-07
mist,04,2017-06-07
light intensity drizzle,05,2017-06-07
mist,06,2017-06-07
light intensity drizzle,07,2017-06-07
haze,08,2017-06-07
mist,09,2017-06-07
haze,10,2017-06-07
haze,11,2017-06-07
haze,12,2017-06-07
haze,13,2017-06-07
haze,14,2017-06-07
haze,15,2017-06-07
mist,16,2017-06-07
mist,17,2017-06-07
mist,18,2017-06-07
mist,19,2017-06-07
haze,20,2017-06-07
haze,21,2017-06-07
haze,22,2017-06-07
haze,23,2017-06-07
broken clouds,00,2017-06-08
broken clouds,01,2017-06-08
overcast clouds,02,2017-06-08
overcast clouds,03,2017-06-08
broken clouds,04,2017-06-08
overcast clouds,05,2017-06-08
overcast clouds,06,2017-06-08
haze,07,2017-06-08
haze,08,2017-06-08
haze,09,2017-06-08
haze,10,2017-06-08
light rain,11,2017-06-08
light intensity drizzle,12,2017-06-08
haze,13,2017-06-08
haze,14,2017-06-08
haze,15,2017-06-08
haze,16,2017-06-08
mist,17,2017-06-08
mist,18,2017-06-08
haze,19,2017-06-08
haze,20,2017-06-08
haze,21,2017-06-08
overcast clouds,22,2017-06-08
scattered clouds,23,2017-06-08
scattered clouds,00,2017-06-09
sky is clear,01,2017-06-09
sky is clear,02,2017-06-09
sky is clear,03,2017-06-09
sky is clear,04,2017-06-09
sky is clear,05,2017-06-09
sky is clear,06,2017-06-09
few clouds,07,2017-06-09
scattered clouds,08,2017-06-09
broken clouds,09,2017-06-09
scattered clouds,10,2017-06-09
broken clouds,11,2017-06-09
scattered clouds,12,2017-06-09
broken clouds,13,2017-06-09
haze,14,2017-06-09
fog,15,2017-06-09
haze,16,2017-06-09
haze,17,2017-06-09
haze,18,2017-06-09
haze,19,2017-06-09
haze,20,2017-06-09
sky is clear,21,2017-06-09
sky is clear,22,2017-06-09
sky is clear,23,2017-06-09
broken clouds,00,2017-06-10
broken clouds,01,2017-06-10
broken clouds,02,2017-06-10
scattered clouds,03,2017-06-10
sky is clear,04,2017-06-10
broken clouds,05,2017-06-10
overcast clouds,06,2017-06-10
overcast clouds,07,2017-06-10
overcast clouds,08,2017-06-10
scattered clouds,09,2017-06-10
overcast clouds,10,2017-06-10
broken clouds,11,2017-06-10
overcast clouds,12,2017-06-10
overcast clouds,13,2017-06-10
broken clouds,14,2017-06-10
light intensity drizzle,15,2017-06-10
broken clouds,16,2017-06-10
light intensity drizzle,17,2017-06-10
haze,18,2017-06-10
overcast clouds,19,2017-06-10
broken clouds,20,2017-06-10
few clouds,21,2017-06-10
few clouds,22,2017-06-10
overcast clouds,23,2017-06-10
scattered clouds,00,2017-06-11
few clouds,01,2017-06-11
broken clouds,02,2017-06-11
scattered clouds,03,2017-06-11
broken clouds,04,2017-06-11
broken clouds,05,2017-06-11
broken clouds,06,2017-06-11
overcast clouds,07,2017-06-11
overcast clouds,08,2017-06-11
overcast clouds,09,2017-06-11
overcast clouds,10,2017-06-11
overcast clouds,11,2017-06-11
haze,12,2017-06-11
overcast clouds,13,2017-06-11
mist,14,2017-06-11
mist,15,2017-06-11
broken clouds,16,2017-06-11
mist,17,2017-06-11
light intensity drizzle,18,2017-06-11
mist,19,2017-06-11
overcast clouds,20,2017-06-11
overcast clouds,21,2017-06-11
scattered clouds,22,2017-06-11
scattered clouds,23,2017-06-11
scattered clouds,00,2017-06-12
scattered clouds,01,2017-06-12
scattered clouds,02,2017-06-12
broken clouds,03,2017-06-12
sky is clear,04,2017-06-12
sky is clear,05,2017-06-12
sky is clear,06,2017-06-12
sky is clear,07,2017-06-12
sky is clear,08,2017-06-12
sky is clear,09,2017-06-12
sky is clear,10,2017-06-12
sky is clear,11,2017-06-12
sky is clear,12,2017-06-12
sky is clear,13,2017-06-12
broken clouds,14,2017-06-12
sky is clear,15,2017-06-12
sky is clear,16,2017-06-12
sky is clear,17,2017-06-12
sky is clear,18,2017-06-12
scattered clouds,19,2017-06-12
sky is clear,20,2017-06-12
sky is clear,21,2017-06-12
sky is clear,22,2017-06-12
sky is clear,23,2017-06-12
sky is clear,00,2017-06-13
sky is clear,01,2017-06-13
sky is clear,02,2017-06-13
sky is clear,03,2017-06-13
sky is clear,04,2017-06-13
sky is clear,05,2017-06-13
sky is clear,06,2017-06-13
sky is clear,07,2017-06-13
sky is clear,08,2017-06-13
sky is clear,09,2017-06-13
haze,10,2017-06-13
sky is clear,11,2017-06-13
sky is clear,12,2017-06-13
sky is clear,13,2017-06-13
haze,14,2017-06-13
sky is clear,15,2017-06-13
sky is clear,16,2017-06-13
sky is clear,17,2017-06-13
sky is clear,18,2017-06-13
sky is clear,19,2017-06-13
sky is clear,20,2017-06-13
sky is clear,21,2017-06-13
sky is clear,22,2017-06-13
sky is clear,23,2017-06-13
sky is clear,00,2017-06-14
few clouds,01,2017-06-14
sky is clear,02,2017-06-14
sky is clear,03,2017-06-14
sky is clear,04,2017-06-14
sky is clear,05,2017-06-14
sky is clear,06,2017-06-14
sky is clear,07,2017-06-14
sky is clear,08,2017-06-14
sky is clear,09,2017-06-14
sky is clear,10,2017-06-14
sky is clear,11,2017-06-14
sky is clear,12,2017-06-14
haze,13,2017-06-14
haze,14,2017-06-14
sky is clear,15,2017-06-14
